year,round_index,round_name,team_left,team_right,left_seed,right_seed,seed_diff,seed_abs_diff,left_score,right_score,margin,left_win,AdjEM_left,AdjEM_right,AdjEM_diff,AdjO_left,AdjO_right,AdjO_diff,AdjD_left,AdjD_right,AdjD_diff,AdjT_left,AdjT_right,AdjT_diff,Luck_left,Luck_right,Luck_diff,Seas_PPG_left,Seas_PPG_right,Seas_PPG_diff,Seas_Succ_3PT_left,Seas_Succ_3PT_right,Seas_Succ_3PT_diff,Seas_3PT_Per_left,Seas_3PT_Per_right,Seas_3PT_Per_diff,Seas_FT_Succ_left,Seas_FT_Succ_right,Seas_FT_Succ_diff,Seas_3PT_Rate_left,Seas_3PT_Rate_right,Seas_3PT_Rate_diff,Seas_Off_Rebound_Per_left,Seas_Off_Rebound_Per_right,Seas_Off_Rebound_Per_diff,Seas_Def_Rebound_Per_left,Seas_Def_Rebound_Per_right,Seas_Def_Rebound_Per_diff,Seas_Turnovers_left,Seas_Turnovers_right,Seas_Turnovers_diff,Seas_Fouls_left,Seas_Fouls_right,Seas_Fouls_diff,Seas_Opp_PPG_left,Seas_Opp_PPG_right,Seas_Opp_PPG_diff,Seas_Opp_3PT_Succ_left,Seas_Opp_3PT_Succ_right,Seas_Opp_3PT_Succ_diff,Seas_Opp_3PT_Rate_left,Seas_Opp_3PT_Rate_right,Seas_Opp_3PT_Rate_diff,Seas_Opp_Off_Rebound_left,Seas_Opp_Off_Rebound_right,Seas_Opp_Off_Rebound_diff,Seas_Opp_Def_Rebound_left,Seas_Opp_Def_Rebound_right,Seas_Opp_Def_Rebound_diff,Seas_Opp_Turnover_left,Seas_Opp_Turnover_right,Seas_Opp_Turnover_diff,Seas_Opp_Fouls_left,Seas_Opp_Fouls_right,Seas_Opp_Fouls_diff,Seas_Poss_left,Seas_Poss_right,Seas_Poss_diff
2023,3,sweet_sixteen,Connecticut,Arkansas,4,8,-4,4,88,65,23,1,25.37,18.63,6.740000000000002,119.4,112.6,6.800000000000011,94.1,94.0,0.09999999999999432,66.7,69.7,-3.0,-0.061,-0.072,0.010999999999999996,78.5,74.4,4.099999999999994,0.344,0.205,0.13899999999999998,0.357,0.317,0.03999999999999998,0.754,0.69,0.06400000000000006,0.42,0.282,0.138,0.38,0.289,0.09100000000000003,0.776,0.747,0.029000000000000026,12.9,12.9,0.0,18.1,19.1,-1.0,65.0,67.4,-2.4000000000000057,0.3,0.306,-0.006000000000000005,0.303,0.301,0.0020000000000000018,0.224,0.253,-0.028999999999999998,0.62,0.711,-0.09099999999999997,13.3,14.3,-1.0,17.4,18.8,-1.4000000000000021,70.4,72.0,-1.5999999999999943
2023,3,sweet_sixteen,Creighton,Princeton,6,15,-9,9,86,75,11,1,20.65,5.57,15.079999999999998,114.6,109.1,5.5,94.0,103.5,-9.5,68.0,67.5,0.5,-0.074,0.024,-0.098,76.6,75.0,1.5999999999999943,0.349,0.325,0.023999999999999966,0.36,0.34,0.019999999999999962,0.767,0.713,0.05400000000000005,0.42,0.407,0.013000000000000012,0.244,0.264,-0.020000000000000018,0.781,0.782,-0.0010000000000000009,11.6,11.7,-0.09999999999999964,13.2,16.0,-2.8000000000000007,68.5,68.9,-0.4000000000000057,0.341,0.331,0.010000000000000009,0.298,0.326,-0.028000000000000025,0.219,0.218,0.0010000000000000009,0.756,0.736,0.020000000000000018,10.0,10.0,0.0,15.8,18.4,-2.599999999999998,71.0,70.6,0.4000000000000057
2023,3,sweet_sixteen,Florida Atlantic,Tennessee,9,4,5,5,62,55,7,1,18.23,24.71,-6.48,114.3,112.7,1.5999999999999943,96.0,88.0,8.0,68.4,65.5,2.9000000000000057,0.053,-0.071,0.124,78.2,71.8,6.400000000000006,0.373,0.325,0.04799999999999999,0.372,0.329,0.04299999999999998,0.718,0.714,0.0040000000000000036,0.438,0.404,0.033999999999999975,0.289,0.359,-0.07,0.773,0.756,0.017000000000000015,11.5,12.1,-0.5999999999999996,15.8,16.8,-1.0,65.3,58.0,7.299999999999997,0.32,0.262,0.057999999999999996,0.342,0.416,-0.07399999999999995,0.227,0.244,-0.016999999999999987,0.711,0.641,0.06999999999999995,12.7,14.8,-2.1000000000000014,16.8,17.8,-1.0,70.6,68.0,2.5999999999999943
2023,3,sweet_sixteen,Gonzaga,UCLA,3,2,1,1,79,76,3,1,24.31,27.63,-3.3200000000000003,124.0,114.9,9.099999999999994,99.7,87.2,12.5,70.1,66.3,3.799999999999997,0.047,-0.001,0.048,86.5,73.9,12.599999999999994,0.268,0.25,0.018000000000000016,0.384,0.347,0.03700000000000003,0.702,0.722,-0.020000000000000018,0.328,0.291,0.03700000000000003,0.295,0.32,-0.025000000000000022,0.766,0.752,0.014000000000000012,10.5,10.3,0.1999999999999993,16.8,15.7,1.1000000000000014,73.9,60.3,13.600000000000009,0.35,0.311,0.03899999999999998,0.394,0.393,0.0010000000000000009,0.234,0.248,-0.013999999999999985,0.705,0.68,0.02499999999999991,13.5,15.9,-2.4000000000000004,19.1,16.5,2.6000000000000014,73.3,68.9,4.3999999999999915
2023,3,sweet_sixteen,Houston,Miami FL,1,5,-4,4,75,89,-14,0,28.82,14.91,13.91,118.4,118.2,0.20000000000000284,89.6,103.3,-13.700000000000003,63.3,68.9,-5.6000000000000085,0.025,0.017,0.008,75.0,79.4,-4.400000000000006,0.31,0.287,0.02300000000000002,0.345,0.368,-0.02300000000000002,0.719,0.776,-0.05700000000000005,0.378,0.346,0.03200000000000003,0.372,0.302,0.07,0.762,0.734,0.028000000000000025,9.9,11.3,-1.4000000000000004,16.6,14.4,2.200000000000001,56.5,72.1,-15.599999999999994,0.278,0.336,-0.057999999999999996,0.437,0.377,0.06,0.238,0.266,-0.028000000000000025,0.628,0.698,-0.06999999999999995,14.3,12.6,1.700000000000001,16.1,15.1,1.0000000000000018,66.4,70.7,-4.299999999999997
2023,3,sweet_sixteen,Kansas St.,Michigan St.,3,7,-4,4,98,93,5,1,18.31,16.71,1.5999999999999979,112.5,113.4,-0.9000000000000057,94.2,96.7,-2.5,70.2,64.9,5.299999999999997,0.036,0.015,0.020999999999999998,75.5,70.2,5.299999999999997,0.283,0.32,-0.03700000000000003,0.34,0.395,-0.05499999999999999,0.75,0.762,-0.01200000000000001,0.363,0.331,0.03199999999999997,0.29,0.239,0.05099999999999999,0.73,0.764,-0.03400000000000003,14.4,10.9,3.5,17.7,16.5,1.1999999999999993,69.0,67.4,1.5999999999999943,0.301,0.315,-0.014000000000000012,0.368,0.383,-0.015000000000000013,0.27,0.236,0.03400000000000003,0.71,0.761,-0.051000000000000045,14.8,9.7,5.100000000000001,18.6,16.0,2.6000000000000014,73.5,67.8,5.700000000000003
2023,3,sweet_sixteen,Miami FL,Houston,5,1,4,4,89,75,14,1,14.91,28.82,-13.91,118.2,118.4,-0.20000000000000284,103.3,89.6,13.700000000000003,68.9,63.3,5.6000000000000085,0.017,0.025,-0.008,79.4,75.0,4.400000000000006,0.287,0.31,-0.02300000000000002,0.368,0.345,0.02300000000000002,0.776,0.719,0.05700000000000005,0.346,0.378,-0.03200000000000003,0.302,0.372,-0.07,0.734,0.762,-0.028000000000000025,11.3,9.9,1.4000000000000004,14.4,16.6,-2.200000000000001,72.1,56.5,15.599999999999994,0.336,0.278,0.057999999999999996,0.377,0.437,-0.06,0.266,0.238,0.028000000000000025,0.698,0.628,0.06999999999999995,12.6,14.3,-1.700000000000001,15.1,16.1,-1.0000000000000018,70.7,66.4,4.299999999999997
2023,3,sweet_sixteen,Michigan St.,Kansas St.,7,3,4,4,93,98,-5,0,16.71,18.31,-1.5999999999999979,113.4,112.5,0.9000000000000057,96.7,94.2,2.5,64.9,70.2,-5.299999999999997,0.015,0.036,-0.020999999999999998,70.2,75.5,-5.299999999999997,0.32,0.283,0.03700000000000003,0.395,0.34,0.05499999999999999,0.762,0.75,0.01200000000000001,0.331,0.363,-0.03199999999999997,0.239,0.29,-0.05099999999999999,0.764,0.73,0.03400000000000003,10.9,14.4,-3.5,16.5,17.7,-1.1999999999999993,67.4,69.0,-1.5999999999999943,0.315,0.301,0.014000000000000012,0.383,0.368,0.015000000000000013,0.236,0.27,-0.03400000000000003,0.761,0.71,0.051000000000000045,9.7,14.8,-5.100000000000001,16.0,18.6,-2.6000000000000014,67.8,73.5,-5.700000000000003
2023,3,sweet_sixteen,Princeton,Creighton,15,6,9,9,75,86,-11,0,5.57,20.65,-15.079999999999998,109.1,114.6,-5.5,103.5,94.0,9.5,67.5,68.0,-0.5,0.024,-0.074,0.098,75.0,76.6,-1.5999999999999943,0.325,0.349,-0.023999999999999966,0.34,0.36,-0.019999999999999962,0.713,0.767,-0.05400000000000005,0.407,0.42,-0.013000000000000012,0.264,0.244,0.020000000000000018,0.782,0.781,0.0010000000000000009,11.7,11.6,0.09999999999999964,16.0,13.2,2.8000000000000007,68.9,68.5,0.4000000000000057,0.331,0.341,-0.010000000000000009,0.326,0.298,0.028000000000000025,0.218,0.219,-0.0010000000000000009,0.736,0.756,-0.020000000000000018,10.0,10.0,0.0,18.4,15.8,2.599999999999998,70.6,71.0,-0.4000000000000057
2023,3,sweet_sixteen,San Diego St.,Alabama,5,1,4,4,71,64,7,1,20.25,27.54,-7.289999999999999,111.9,116.1,-4.199999999999989,91.7,88.6,3.1000000000000085,66.0,72.7,-6.700000000000003,0.047,0.074,-0.026999999999999996,71.3,82.2,-10.900000000000006,0.286,0.367,-0.08100000000000002,0.344,0.338,0.00599999999999995,0.736,0.726,0.010000000000000009,0.349,0.478,-0.129,0.307,0.324,-0.017000000000000015,0.762,0.758,0.0040000000000000036,11.7,14.1,-2.4000000000000004,16.5,18.6,-2.1000000000000014,63.8,68.5,-4.700000000000003,0.292,0.281,0.010999999999999954,0.401,0.306,0.09500000000000003,0.238,0.242,-0.0040000000000000036,0.693,0.676,0.016999999999999904,13.1,11.9,1.1999999999999993,18.2,20.1,-1.9000000000000021,68.4,76.4,-8.0
2023,3,sweet_sixteen,Tennessee,Florida Atlantic,4,9,-5,5,55,62,-7,0,24.71,18.23,6.48,112.7,114.3,-1.5999999999999943,88.0,96.0,-8.0,65.5,68.4,-2.9000000000000057,-0.071,0.053,-0.124,71.8,78.2,-6.400000000000006,0.325,0.373,-0.04799999999999999,0.329,0.372,-0.04299999999999998,0.714,0.718,-0.0040000000000000036,0.404,0.438,-0.033999999999999975,0.359,0.289,0.07,0.756,0.773,-0.017000000000000015,12.1,11.5,0.5999999999999996,16.8,15.8,1.0,58.0,65.3,-7.299999999999997,0.262,0.32,-0.057999999999999996,0.416,0.342,0.07399999999999995,0.244,0.227,0.016999999999999987,0.641,0.711,-0.06999999999999995,14.8,12.7,2.1000000000000014,17.8,16.8,1.0,68.0,70.6,-2.5999999999999943
2023,3,sweet_sixteen,Texas,Xavier,2,3,-1,1,83,71,12,1,24.57,19.69,4.879999999999999,116.6,119.3,-2.700000000000003,92.0,99.6,-7.599999999999994,69.1,70.4,-1.3000000000000114,0.02,-0.004,0.024,77.9,81.4,-3.5,0.275,0.279,-0.0040000000000000036,0.339,0.395,-0.055999999999999994,0.752,0.714,0.038000000000000034,0.35,0.313,0.03699999999999998,0.275,0.3,-0.024999999999999967,0.733,0.768,-0.03500000000000003,11.7,12.6,-0.9000000000000004,17.6,15.9,1.700000000000001,67.4,74.1,-6.699999999999989,0.327,0.359,-0.03199999999999997,0.354,0.342,0.011999999999999955,0.267,0.232,0.035,0.725,0.7,0.025000000000000022,16.2,11.9,4.299999999999999,18.0,17.6,0.3999999999999986,72.6,73.5,-0.9000000000000057
2023,3,sweet_sixteen,UCLA,Gonzaga,2,3,-1,1,76,79,-3,0,27.63,24.31,3.3200000000000003,114.9,124.0,-9.099999999999994,87.2,99.7,-12.5,66.3,70.1,-3.799999999999997,-0.001,0.047,-0.048,73.9,86.5,-12.599999999999994,0.25,0.268,-0.018000000000000016,0.347,0.384,-0.03700000000000003,0.722,0.702,0.020000000000000018,0.291,0.328,-0.03700000000000003,0.32,0.295,0.025000000000000022,0.752,0.766,-0.014000000000000012,10.3,10.5,-0.1999999999999993,15.7,16.8,-1.1000000000000014,60.3,73.9,-13.600000000000009,0.311,0.35,-0.03899999999999998,0.393,0.394,-0.0010000000000000009,0.248,0.234,0.013999999999999985,0.68,0.705,-0.02499999999999991,15.9,13.5,2.4000000000000004,16.5,19.1,-2.6000000000000014,68.9,73.3,-4.3999999999999915
2023,3,sweet_sixteen,Xavier,Texas,3,2,1,1,71,83,-12,0,19.69,24.57,-4.879999999999999,119.3,116.6,2.700000000000003,99.6,92.0,7.599999999999994,70.4,69.1,1.3000000000000114,-0.004,0.02,-0.024,81.4,77.9,3.5,0.279,0.275,0.0040000000000000036,0.395,0.339,0.055999999999999994,0.714,0.752,-0.038000000000000034,0.313,0.35,-0.03699999999999998,0.3,0.275,0.024999999999999967,0.768,0.733,0.03500000000000003,12.6,11.7,0.9000000000000004,15.9,17.6,-1.700000000000001,74.1,67.4,6.699999999999989,0.359,0.327,0.03199999999999997,0.342,0.354,-0.011999999999999955,0.232,0.267,-0.035,0.7,0.725,-0.025000000000000022,11.9,16.2,-4.299999999999999,17.6,18.0,-0.3999999999999986,73.5,72.6,0.9000000000000057
2023,4,elite_eight,Connecticut,Gonzaga,4,3,1,1,82,54,28,1,25.37,24.31,1.0600000000000023,119.4,124.0,-4.599999999999994,94.1,99.7,-5.6000000000000085,66.7,70.1,-3.3999999999999915,-0.061,0.047,-0.108,78.5,86.5,-8.0,0.344,0.268,0.07599999999999996,0.357,0.384,-0.027000000000000024,0.754,0.702,0.052000000000000046,0.42,0.328,0.09199999999999997,0.38,0.295,0.08500000000000002,0.776,0.766,0.010000000000000009,12.9,10.5,2.4000000000000004,18.1,16.8,1.3000000000000007,65.0,73.9,-8.900000000000006,0.3,0.35,-0.04999999999999999,0.303,0.394,-0.09100000000000003,0.224,0.234,-0.010000000000000009,0.62,0.705,-0.08499999999999996,13.3,13.5,-0.1999999999999993,17.4,19.1,-1.7000000000000028,70.4,73.3,-2.8999999999999915
2023,4,elite_eight,Creighton,San Diego St.,6,5,1,1,56,57,-1,0,20.65,20.25,0.3999999999999986,114.6,111.9,2.6999999999999886,94.0,91.7,2.299999999999997,68.0,66.0,2.0,-0.074,0.047,-0.121,76.6,71.3,5.299999999999997,0.349,0.286,0.063,0.36,0.344,0.016000000000000014,0.767,0.736,0.031000000000000028,0.42,0.349,0.07100000000000001,0.244,0.307,-0.063,0.781,0.762,0.019000000000000017,11.6,11.7,-0.09999999999999964,13.2,16.5,-3.3000000000000007,68.5,63.8,4.700000000000003,0.341,0.292,0.049000000000000044,0.298,0.401,-0.10300000000000004,0.219,0.238,-0.01899999999999999,0.756,0.693,0.06300000000000006,10.0,13.1,-3.0999999999999996,15.8,18.2,-2.3999999999999986,71.0,68.4,2.5999999999999943
2023,4,elite_eight,Florida Atlantic,Kansas St.,9,3,6,6,79,76,3,1,18.23,18.31,-0.0799999999999983,114.3,112.5,1.7999999999999972,96.0,94.2,1.7999999999999972,68.4,70.2,-1.7999999999999972,0.053,0.036,0.017,78.2,75.5,2.700000000000003,0.373,0.283,0.09000000000000002,0.372,0.34,0.03199999999999997,0.718,0.75,-0.03200000000000003,0.438,0.363,0.07500000000000001,0.289,0.29,-0.0010000000000000009,0.773,0.73,0.04300000000000004,11.5,14.4,-2.9000000000000004,15.8,17.7,-1.8999999999999986,65.3,69.0,-3.700000000000003,0.32,0.301,0.019000000000000017,0.342,0.368,-0.025999999999999968,0.227,0.27,-0.04300000000000001,0.711,0.71,0.0010000000000000009,12.7,14.8,-2.1000000000000014,16.8,18.6,-1.8000000000000007,70.6,73.5,-2.9000000000000057
2023,4,elite_eight,Gonzaga,Connecticut,3,4,-1,1,54,82,-28,0,24.31,25.37,-1.0600000000000023,124.0,119.4,4.599999999999994,99.7,94.1,5.6000000000000085,70.1,66.7,3.3999999999999915,0.047,-0.061,0.108,86.5,78.5,8.0,0.268,0.344,-0.07599999999999996,0.384,0.357,0.027000000000000024,0.702,0.754,-0.052000000000000046,0.328,0.42,-0.09199999999999997,0.295,0.38,-0.08500000000000002,0.766,0.776,-0.010000000000000009,10.5,12.9,-2.4000000000000004,16.8,18.1,-1.3000000000000007,73.9,65.0,8.900000000000006,0.35,0.3,0.04999999999999999,0.394,0.303,0.09100000000000003,0.234,0.224,0.010000000000000009,0.705,0.62,0.08499999999999996,13.5,13.3,0.1999999999999993,19.1,17.4,1.7000000000000028,73.3,70.4,2.8999999999999915
2023,4,elite_eight,Kansas St.,Florida Atlantic,3,9,-6,6,76,79,-3,0,18.31,18.23,0.0799999999999983,112.5,114.3,-1.7999999999999972,94.2,96.0,-1.7999999999999972,70.2,68.4,1.7999999999999972,0.036,0.053,-0.017,75.5,78.2,-2.700000000000003,0.283,0.373,-0.09000000000000002,0.34,0.372,-0.03199999999999997,0.75,0.718,0.03200000000000003,0.363,0.438,-0.07500000000000001,0.29,0.289,0.0010000000000000009,0.73,0.773,-0.04300000000000004,14.4,11.5,2.9000000000000004,17.7,15.8,1.8999999999999986,69.0,65.3,3.700000000000003,0.301,0.32,-0.019000000000000017,0.368,0.342,0.025999999999999968,0.27,0.227,0.04300000000000001,0.71,0.711,-0.0010000000000000009,14.8,12.7,2.1000000000000014,18.6,16.8,1.8000000000000007,73.5,70.6,2.9000000000000057
2023,4,elite_eight,Miami FL,Texas,5,2,3,3,88,81,7,1,14.91,24.57,-9.66,118.2,116.6,1.6000000000000085,103.3,92.0,11.299999999999997,68.9,69.1,-0.19999999999998863,0.017,0.02,-0.002999999999999999,79.4,77.9,1.5,0.287,0.275,0.011999999999999955,0.368,0.339,0.02899999999999997,0.776,0.752,0.02400000000000002,0.346,0.35,-0.0040000000000000036,0.302,0.275,0.02699999999999997,0.734,0.733,0.0010000000000000009,11.3,11.7,-0.3999999999999986,14.4,17.6,-3.200000000000001,72.1,67.4,4.699999999999989,0.336,0.327,0.009000000000000008,0.377,0.354,0.02300000000000002,0.266,0.267,-0.0010000000000000009,0.698,0.725,-0.027000000000000024,12.6,16.2,-3.5999999999999996,15.1,18.0,-2.9000000000000004,70.7,72.6,-1.8999999999999915
2023,4,elite_eight,San Diego St.,Creighton,5,6,-1,1,57,56,1,1,20.25,20.65,-0.3999999999999986,111.9,114.6,-2.6999999999999886,91.7,94.0,-2.299999999999997,66.0,68.0,-2.0,0.047,-0.074,0.121,71.3,76.6,-5.299999999999997,0.286,0.349,-0.063,0.344,0.36,-0.016000000000000014,0.736,0.767,-0.031000000000000028,0.349,0.42,-0.07100000000000001,0.307,0.244,0.063,0.762,0.781,-0.019000000000000017,11.7,11.6,0.09999999999999964,16.5,13.2,3.3000000000000007,63.8,68.5,-4.700000000000003,0.292,0.341,-0.049000000000000044,0.401,0.298,0.10300000000000004,0.238,0.219,0.01899999999999999,0.693,0.756,-0.06300000000000006,13.1,10.0,3.0999999999999996,18.2,15.8,2.3999999999999986,68.4,71.0,-2.5999999999999943
2023,4,elite_eight,Texas,Miami FL,2,5,-3,3,81,88,-7,0,24.57,14.91,9.66,116.6,118.2,-1.6000000000000085,92.0,103.3,-11.299999999999997,69.1,68.9,0.19999999999998863,0.02,0.017,0.002999999999999999,77.9,79.4,-1.5,0.275,0.287,-0.011999999999999955,0.339,0.368,-0.02899999999999997,0.752,0.776,-0.02400000000000002,0.35,0.346,0.0040000000000000036,0.275,0.302,-0.02699999999999997,0.733,0.734,-0.0010000000000000009,11.7,11.3,0.3999999999999986,17.6,14.4,3.200000000000001,67.4,72.1,-4.699999999999989,0.327,0.336,-0.009000000000000008,0.354,0.377,-0.02300000000000002,0.267,0.266,0.0010000000000000009,0.725,0.698,0.027000000000000024,16.2,12.6,3.5999999999999996,18.0,15.1,2.9000000000000004,72.6,70.7,1.8999999999999915
2023,5,final_four,Connecticut,Miami FL,4,5,-1,1,72,59,13,1,25.37,14.91,10.46,119.4,118.2,1.2000000000000028,94.1,103.3,-9.200000000000003,66.7,68.9,-2.200000000000003,-0.061,0.017,-0.078,78.5,79.4,-0.9000000000000057,0.344,0.287,0.056999999999999995,0.357,0.368,-0.01100000000000001,0.754,0.776,-0.02200000000000002,0.42,0.346,0.07400000000000001,0.38,0.302,0.07800000000000001,0.776,0.734,0.04200000000000004,12.9,11.3,1.5999999999999996,18.1,14.4,3.700000000000001,65.0,72.1,-7.099999999999994,0.3,0.336,-0.03600000000000003,0.303,0.377,-0.07400000000000001,0.224,0.266,-0.04200000000000001,0.62,0.698,-0.07799999999999996,13.3,12.6,0.7000000000000011,17.4,15.1,2.299999999999999,70.4,70.7,-0.29999999999999716
2023,5,final_four,Florida Atlantic,San Diego St.,9,5,4,4,71,72,-1,0,18.23,20.25,-2.0199999999999996,114.3,111.9,2.3999999999999915,96.0,91.7,4.299999999999997,68.4,66.0,2.4000000000000057,0.053,0.047,0.005999999999999998,78.2,71.3,6.900000000000006,0.373,0.286,0.08700000000000002,0.372,0.344,0.028000000000000025,0.718,0.736,-0.018000000000000016,0.438,0.349,0.08900000000000002,0.289,0.307,-0.018000000000000016,0.773,0.762,0.01100000000000001,11.5,11.7,-0.1999999999999993,15.8,16.5,-0.6999999999999993,65.3,63.8,1.5,0.32,0.292,0.028000000000000025,0.342,0.401,-0.059,0.227,0.238,-0.010999999999999982,0.711,0.693,0.018000000000000016,12.7,13.1,-0.40000000000000036,16.8,18.2,-1.3999999999999986,70.6,68.4,2.1999999999999886
2023,5,final_four,Miami FL,Connecticut,5,4,1,1,59,72,-13,0,14.91,25.37,-10.46,118.2,119.4,-1.2000000000000028,103.3,94.1,9.200000000000003,68.9,66.7,2.200000000000003,0.017,-0.061,0.078,79.4,78.5,0.9000000000000057,0.287,0.344,-0.056999999999999995,0.368,0.357,0.01100000000000001,0.776,0.754,0.02200000000000002,0.346,0.42,-0.07400000000000001,0.302,0.38,-0.07800000000000001,0.734,0.776,-0.04200000000000004,11.3,12.9,-1.5999999999999996,14.4,18.1,-3.700000000000001,72.1,65.0,7.099999999999994,0.336,0.3,0.03600000000000003,0.377,0.303,0.07400000000000001,0.266,0.224,0.04200000000000001,0.698,0.62,0.07799999999999996,12.6,13.3,-0.7000000000000011,15.1,17.4,-2.299999999999999,70.7,70.4,0.29999999999999716
2023,5,final_four,San Diego St.,Florida Atlantic,5,9,-4,4,72,71,1,1,20.25,18.23,2.0199999999999996,111.9,114.3,-2.3999999999999915,91.7,96.0,-4.299999999999997,66.0,68.4,-2.4000000000000057,0.047,0.053,-0.005999999999999998,71.3,78.2,-6.900000000000006,0.286,0.373,-0.08700000000000002,0.344,0.372,-0.028000000000000025,0.736,0.718,0.018000000000000016,0.349,0.438,-0.08900000000000002,0.307,0.289,0.018000000000000016,0.762,0.773,-0.01100000000000001,11.7,11.5,0.1999999999999993,16.5,15.8,0.6999999999999993,63.8,65.3,-1.5,0.292,0.32,-0.028000000000000025,0.401,0.342,0.059,0.238,0.227,0.010999999999999982,0.693,0.711,-0.018000000000000016,13.1,12.7,0.40000000000000036,18.2,16.8,1.3999999999999986,68.4,70.6,-2.1999999999999886
2024,1,round_of_64,Akron,Creighton,14,3,11,11,60,77,-17,0,4.58,24.22,-19.64,106.8,120.9,-14.100000000000009,102.2,96.7,5.5,66.0,66.8,-0.7999999999999972,0.008,-0.018,0.026,72.0,80.4,-8.400000000000006,0.311,0.4,-0.08900000000000002,0.316,0.368,-0.05199999999999999,0.7240000000000001,0.7879999999999999,-0.06399999999999983,0.416,0.485,-0.069,0.271,0.239,0.03200000000000003,0.763,0.768,-0.0050000000000000044,11.4,10.6,0.8000000000000007,17.1,11.5,5.600000000000001,67.1,69.9,-2.8000000000000114,0.307,0.3229999999999999,-0.015999999999999903,0.368,0.2789999999999999,0.08900000000000008,0.237,0.2319999999999999,0.005000000000000088,0.7290000000000001,0.7609999999999999,-0.031999999999999806,11.1,7.6,3.5,17.2,14.8,2.3999999999999986,68.4,70.5,-2.0999999999999943
2024,1,round_of_64,Alabama,Charleston,4,13,-9,9,109,96,13,1,22.96,7.52,15.440000000000001,126.0,113.9,12.099999999999994,103.0,106.4,-3.4000000000000057,72.6,70.3,2.299999999999997,-0.001,0.047,-0.048,90.1,80.5,9.599999999999994,0.372,0.3929999999999999,-0.020999999999999908,0.373,0.347,0.026000000000000023,0.772,0.723,0.049000000000000044,0.465,0.469,-0.003999999999999948,0.3339999999999999,0.3229999999999999,0.01100000000000001,0.713,0.758,-0.04500000000000004,11.8,10.0,1.8000000000000007,19.8,16.1,3.6999999999999993,81.2,74.0,7.200000000000003,0.317,0.345,-0.02799999999999997,0.371,0.369,0.0020000000000000018,0.287,0.242,0.044999999999999984,0.6659999999999999,0.677,-0.01100000000000012,11.3,11.4,-0.09999999999999964,20.0,16.4,3.6000000000000014,76.3,72.1,4.200000000000003
2024,1,round_of_64,Arizona,Long Beach St,2,15,-13,13,85,65,20,1,26.55,-0.25,26.8,120.2,107.3,12.900000000000006,93.7,107.5,-13.799999999999997,72.2,71.5,0.7000000000000028,-0.047,0.053,-0.1,87.1,76.2,10.899999999999991,0.272,0.211,0.061000000000000026,0.366,0.309,0.056999999999999995,0.7170000000000001,0.708,0.009000000000000119,0.3339999999999999,0.281,0.05299999999999988,0.346,0.315,0.030999999999999972,0.7929999999999999,0.7340000000000001,0.05899999999999983,11.9,12.5,-0.5999999999999996,16.4,17.4,-1.0,72.1,76.2,-4.1000000000000085,0.3289999999999999,0.352,-0.023000000000000076,0.379,0.436,-0.056999999999999995,0.207,0.266,-0.059000000000000025,0.654,0.685,-0.031000000000000028,13.4,13.4,0.0,19.0,20.2,-1.1999999999999993,76.3,74.6,1.7000000000000028
2024,1,round_of_64,Auburn,Yale,4,13,-9,9,76,78,-2,0,27.99,9.07,18.919999999999998,120.4,110.9,9.5,92.4,101.8,-9.399999999999991,70.0,64.9,5.099999999999994,-0.08,0.04,-0.12,83.1,73.2,9.899999999999991,0.289,0.3,-0.01100000000000001,0.352,0.35,0.0020000000000000018,0.75,0.705,0.04500000000000004,0.375,0.354,0.02100000000000002,0.315,0.255,0.06,0.7140000000000001,0.782,-0.06799999999999995,10.7,9.5,1.1999999999999993,19.4,15.5,3.8999999999999986,68.3,68.9,-0.6000000000000085,0.302,0.345,-0.04299999999999998,0.3339999999999999,0.415,-0.08100000000000007,0.286,0.218,0.06799999999999998,0.685,0.745,-0.05999999999999994,12.9,10.7,2.200000000000001,19.0,16.2,2.8000000000000007,72.5,68.3,4.200000000000003
2024,1,round_of_64,BYU,Duquesne,6,11,-5,5,67,71,-4,0,19.96,9.19,10.770000000000001,119.8,107.2,12.599999999999994,99.9,98.0,1.9000000000000057,69.2,66.2,3.0,-0.048,0.079,-0.127,81.4,69.9,11.5,0.41,0.3229999999999999,0.08700000000000008,0.348,0.3389999999999999,0.009000000000000064,0.742,0.716,0.026000000000000023,0.504,0.391,0.11299999999999999,0.31,0.2789999999999999,0.031000000000000083,0.7879999999999999,0.722,0.06599999999999995,10.7,11.6,-0.9000000000000004,17.7,17.3,0.3999999999999986,69.9,67.2,2.700000000000003,0.32,0.318,0.0020000000000000018,0.34,0.374,-0.033999999999999975,0.212,0.278,-0.06600000000000003,0.69,0.721,-0.031000000000000028,11.2,12.8,-1.6000000000000014,15.3,17.0,-1.6999999999999993,71.9,68.4,3.5
